id,soil_moisture,soil_temperature,soil_electrocoductivity,battery_level,createdAt,sensor_id,owner
154939,23,21.5,120,86,"2021-08-01 02:01:55",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154940,26,20.5,161,86,"2021-08-01 02:03:21",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154943,27,20.36,227,86,"2021-08-01 02:10:25",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154956,24,23,174,86,"2021-08-01 02:23:25",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154961,18,19.6,82,86,"2021-08-01 02:29:50",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154964,23,21.3,120,86,"2021-08-01 02:32:13",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154965,26,20.3,163,86,"2021-08-01 02:33:41",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154968,27,20.3,227,86,"2021-08-01 02:40:47",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154982,24,22.9,174,86,"2021-08-01 02:53:42",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154987,18,19.5,81,86,"2021-08-01 03:00:14",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154990,23,21.16,120,86,"2021-08-01 03:02:31",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154991,26,20.2,164,86,"2021-08-01 03:03:58",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
154994,27,20.2,227,86,"2021-08-01 03:11:09",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155007,24,22.8,175,86,"2021-08-01 03:23:59",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155014,23,21,120,86,"2021-08-01 03:32:50",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155015,18,19.4,81,86,"2021-08-01 03:33:55",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155016,26,20.1,162,86,"2021-08-01 03:34:16",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155019,27,20.1,227,86,"2021-08-01 03:41:31",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155031,24,22.6,175,86,"2021-08-01 03:54:13",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155038,23,20.82,120,86,"2021-08-01 04:03:06",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155039,18,19.3,81,86,"2021-08-01 04:04:22",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155040,26,20,163,86,"2021-08-01 04:04:35",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155043,27,20,226,86,"2021-08-01 04:11:53",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155055,24,22.5,175,86,"2021-08-01 04:24:32",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155062,23,20.7,120,86,"2021-08-01 04:33:24",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155063,18,19.2,81,86,"2021-08-01 04:34:47",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155064,26,19.9,163,86,"2021-08-01 04:34:51",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155067,27,20,226,86,"2021-08-01 04:42:16",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155079,24,22.4,176,86,"2021-08-01 04:54:47",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155086,23,20.6,120,93,"2021-08-01 05:03:42",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155087,26,19.8,162,93,"2021-08-01 05:05:12",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155088,18,19.1,81,93,"2021-08-01 05:05:15",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155091,27,19.9,225,93,"2021-08-01 05:12:39",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155103,24,22.3,175,93,"2021-08-01 05:25:03",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155109,23,20.5,120,93,"2021-08-01 05:34:03",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155110,26,19.8,162,93,"2021-08-01 05:35:32",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155112,18,19,81,93,"2021-08-01 05:35:41",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155114,27,19.8,227,93,"2021-08-01 05:43:02",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155127,24,22.2,175,93,"2021-08-01 05:55:23",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155133,23,20.4,120,93,"2021-08-01 06:04:27",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155134,26,19.7,160,93,"2021-08-01 06:05:56",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155136,18,19,81,93,"2021-08-01 06:06:13",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155138,27,19.7,227,93,"2021-08-01 06:13:30",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155151,24,22.2,175,93,"2021-08-01 06:25:44",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155158,23,20.5,119,93,"2021-08-01 06:34:56",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155159,26,19.8,162,93,"2021-08-01 06:36:23",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155161,18,19,81,93,"2021-08-01 06:36:45",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155163,27,19.7,224,93,"2021-08-01 06:43:59",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155177,24,22.3,175,93,"2021-08-01 06:56:09",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155183,23,20.6,119,93,"2021-08-01 07:05:26",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155184,26,19.8,161,93,"2021-08-01 07:06:48",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155187,27,19.7,225,100,"2021-08-01 07:14:29",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155200,24,22.4,174,93,"2021-08-01 07:26:28",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155206,23,20.9,119,100,"2021-08-01 07:35:53",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155207,26,19.9,159,100,"2021-08-01 07:37:15",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155209,18,19.1,80,100,"2021-08-01 07:37:53",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155211,27,19.7,224,100,"2021-08-01 07:44:55",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155225,24,22.6,174,93,"2021-08-01 07:56:51",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155232,23,21.2,119,100,"2021-08-01 08:06:24",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155233,26,20,159,100,"2021-08-01 08:07:41",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155235,18,19.2,80,100,"2021-08-01 08:08:28",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155237,27,19.7,224,100,"2021-08-01 08:15:17",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155251,24,22.8,174,93,"2021-08-01 08:27:15",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155257,23,21.5,118,100,"2021-08-01 08:36:54",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155258,26,20.1,159,100,"2021-08-01 08:38:09",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155260,18,19.4,80,100,"2021-08-01 08:39:04",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155262,27,19.7,222,100,"2021-08-01 08:45:40",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155275,24,23,171,93,"2021-08-01 08:57:38",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155281,23,21.9,116,100,"2021-08-01 09:07:28",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155282,26,20.2,161,100,"2021-08-01 09:08:37",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155284,18,19.6,80,100,"2021-08-01 09:09:43",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155286,27,19.8,218,100,"2021-08-01 09:16:08",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155300,24,23.3,172,100,"2021-08-01 09:28:03",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155306,23,22.4,118,100,"2021-08-01 09:37:59",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155307,26,20.5,160,100,"2021-08-01 09:39:06",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155309,18,19.9,80,100,"2021-08-01 09:40:18",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155311,27,19.9,221,100,"2021-08-01 09:46:31",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155325,24,23.6,171,100,"2021-08-01 10:03:07",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155331,23,22.9,117,100,"2021-08-01 10:08:30",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155332,25,20.7,160,100,"2021-08-01 10:09:33",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155334,18,20.2,80,100,"2021-08-01 10:10:55",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155336,27,20,221,100,"2021-08-01 10:16:59",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155349,24,23.98,172,93,"2021-08-01 10:33:34",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155354,23,23.3,117,100,"2021-08-01 10:39:03",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155355,25,20.9,160,100,"2021-08-01 10:40:04",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155357,18,20.5,80,100,"2021-08-01 10:41:34",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155359,27,20.1,220,100,"2021-08-01 10:47:21",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155372,24,24.3,172,100,"2021-08-01 11:03:55",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155378,22,23.8,117,100,"2021-08-01 11:09:37",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155379,25,21.2,159,100,"2021-08-01 11:10:36",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155381,18,20.7,80,100,"2021-08-01 11:12:14",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155383,27,20.2,218,100,"2021-08-01 11:17:47",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155394,24,24.6,172,100,"2021-08-01 11:34:19",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155399,22,24.2,117,100,"2021-08-01 11:40:12",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155400,25,21.4,159,100,"2021-08-01 11:41:06",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155402,18,21,80,100,"2021-08-01 11:42:53",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155404,27,20.3,219,100,"2021-08-01 11:48:13",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155418,24,25,172,100,"2021-08-01 12:04:43",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155424,22,24.7,116,100,"2021-08-01 12:10:48",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155425,25,21.7,157,100,"2021-08-01 12:11:39",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155427,18,21.1,80,100,"2021-08-01 12:13:34",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155429,27,20.5,221,100,"2021-08-01 12:18:44",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155443,24,25.3,171,93,"2021-08-01 12:35:10",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155449,22,25.1,117,100,"2021-08-01 12:41:23",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155450,25,21.9,155,100,"2021-08-01 12:42:12",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155452,18,21.3,80,100,"2021-08-01 12:44:17",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155454,27,20.6,221,100,"2021-08-01 12:49:10",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155467,24,25.6,172,100,"2021-08-01 13:05:33",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155471,22,25.5,117,100,"2021-08-01 13:11:58",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155473,25,22.1,156,100,"2021-08-01 13:12:43",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155475,18,21.4,79,100,"2021-08-01 13:15:01",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155477,27,20.7,220,100,"2021-08-01 13:19:41",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155490,24,25.8,172,93,"2021-08-01 13:35:57",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155495,22,25.8,117,100,"2021-08-01 13:42:34",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155497,25,22.2,160,100,"2021-08-01 13:43:16",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155499,18,21.5,80,100,"2021-08-01 13:45:38",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155501,27,20.8,218,100,"2021-08-01 13:50:08",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155514,24,25.9,172,93,"2021-08-01 14:06:22",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155519,22,26,117,100,"2021-08-01 14:13:11",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155521,25,22.3,159,100,"2021-08-01 14:13:50",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155523,18,21.6,79,100,"2021-08-01 14:16:20",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155525,27,20.9,221,93,"2021-08-01 14:20:39",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155537,24,26.1,171,86,"2021-08-01 14:36:45",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155542,22,26,117,93,"2021-08-01 14:43:44",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155544,25,22.4,160,93,"2021-08-01 14:44:21",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155545,18,21.6,80,93,"2021-08-01 14:46:56",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155547,27,21,220,86,"2021-08-01 14:51:03",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155559,24,26.1,173,86,"2021-08-01 15:07:07",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155565,25,22.4,161,93,"2021-08-01 15:14:51",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155567,18,21.7,80,86,"2021-08-01 15:17:31",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155569,27,21.1,218,86,"2021-08-01 15:21:25",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155583,24,26.1,173,86,"2021-08-01 15:37:29",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155587,22,25.9,118,93,"2021-08-01 15:44:46",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155588,25,22.4,156,86,"2021-08-01 15:45:20",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155591,18,21.7,80,86,"2021-08-01 15:48:04",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155592,27,21.1,218,86,"2021-08-01 15:51:48",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155607,24,26,173,86,"2021-08-01 16:07:51",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155612,22,25.7,118,93,"2021-08-01 16:15:16",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155613,25,22.4,156,86,"2021-08-01 16:15:48",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155616,18,21.6,80,86,"2021-08-01 16:18:39",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155617,27,21.2,218,86,"2021-08-01 16:22:12",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155632,24,25.9,173,86,"2021-08-01 16:38:10",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155637,22,25.4,118,93,"2021-08-01 16:45:43",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155638,25,22.3,155,86,"2021-08-01 16:46:15",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155641,18,21.6,80,86,"2021-08-01 16:49:11",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155642,27,21.2,221,86,"2021-08-01 16:52:33",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155656,24,25.72,174,86,"2021-08-01 17:08:29",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155659,22,25.1,118,93,"2021-08-01 17:16:09",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155660,25,22.2,157,86,"2021-08-01 17:16:39",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155663,18,21.5,80,86,"2021-08-01 17:19:41",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155664,27,21.2,220,86,"2021-08-01 17:22:52",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155679,24,25.6,173,86,"2021-08-01 17:38:50",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155684,22,24.9,118,93,"2021-08-01 17:46:34",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155685,25,22.1,155,86,"2021-08-01 17:47:05",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155688,18,21.4,80,86,"2021-08-01 17:50:10",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155689,27,21.2,221,86,"2021-08-01 17:53:10",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155703,24,25.5,173,86,"2021-08-01 18:09:08",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155705,22,24.6,118,93,"2021-08-01 18:16:59",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155706,25,21.9,155,86,"2021-08-01 18:17:28",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155708,18,21.3,80,86,"2021-08-01 18:20:39",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155709,27,21.2,222,86,"2021-08-01 18:23:28",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155725,22,24.3,116,93,"2021-08-01 18:47:24",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155726,25,21.8,156,86,"2021-08-01 18:47:52",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155728,27,21.1,222,86,"2021-08-01 18:53:48",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155742,24,25.1,174,86,"2021-08-01 19:09:45",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155747,22,24.1,117,86,"2021-08-01 19:17:49",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155748,25,21.7,156,86,"2021-08-01 19:18:17",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155751,18,21.1,80,86,"2021-08-01 19:21:39",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155752,27,21.1,222,86,"2021-08-01 19:24:07",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155767,24,25,173,86,"2021-08-01 19:40:04",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155771,22,23.9,117,86,"2021-08-01 19:48:14",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155772,25,21.6,155,86,"2021-08-01 19:48:40",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155775,18,21,80,86,"2021-08-01 19:52:09",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155776,27,21,222,86,"2021-08-01 19:54:26",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155790,24,24.9,171,86,"2021-08-01 20:10:24",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155795,22,23.7,118,86,"2021-08-01 20:18:39",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155796,25,21.6,154,86,"2021-08-01 20:19:05",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155799,18,20.9,80,86,"2021-08-01 20:22:40",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155800,27,21,222,86,"2021-08-01 20:24:45",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155813,24,24.8,171,86,"2021-08-01 20:40:42",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155818,22,23.5,117,86,"2021-08-01 20:49:03",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155819,25,21.5,152,86,"2021-08-01 20:49:28",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155822,18,20.8,80,86,"2021-08-01 20:53:09",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155823,27,20.9,221,86,"2021-08-01 20:55:04",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155838,24,24.7,172,86,"2021-08-01 21:11:00",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155842,22,23.4,118,86,"2021-08-01 21:19:28",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155843,25,21.4,156,86,"2021-08-01 21:19:53",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155846,18,20.7,80,86,"2021-08-01 21:23:39",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155861,24,24.6,174,86,"2021-08-01 21:41:17",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155866,22,23.2,117,86,"2021-08-01 21:49:50",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155867,25,21.3,152,86,"2021-08-01 21:50:15",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155870,18,20.7,81,86,"2021-08-01 21:54:08",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155871,27,20.9,222,86,"2021-08-01 21:55:39",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155885,24,24.4,172,86,"2021-08-01 22:11:35",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155889,22,23,117,86,"2021-08-01 22:20:13",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155890,25,21.3,156,86,"2021-08-01 22:20:38",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155893,18,20.6,80,86,"2021-08-01 22:24:35",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155894,27,20.8,222,86,"2021-08-01 22:25:55",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155908,24,24.3,174,86,"2021-08-01 22:41:53",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155912,22,22.9,117,86,"2021-08-01 22:50:35",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155913,25,21.2,156,86,"2021-08-01 22:51:00",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155916,18,20.5,81,86,"2021-08-01 22:55:04",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155917,27,20.8,221,86,"2021-08-01 22:56:12",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155930,24,24.2,173,86,"2021-08-01 23:12:09",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155934,22,22.7,117,86,"2021-08-01 23:20:45",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155938,25,21.1,156,86,"2021-08-01 23:24:09",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155939,18,20.4,80,86,"2021-08-01 23:25:32",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155941,27,20.7,218,86,"2021-08-01 23:26:30",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155954,24,24.1,173,86,"2021-08-01 23:42:27",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155959,22,22.6,117,86,"2021-08-01 23:51:07",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155963,25,21,155,86,"2021-08-01 23:54:31",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155964,18,20.3,80,86,"2021-08-01 23:55:59",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155966,27,20.7,221,86,"2021-08-01 23:56:46",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155978,24,24,171,86,"2021-08-02 00:12:42",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155983,22,22.4,117,86,"2021-08-02 00:21:30",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155987,25,20.9,154,86,"2021-08-02 00:24:56",A403,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155988,18,20.2,80,86,"2021-08-02 00:26:27",A401,e3f1f2de-bf37-4188-a163-084a2a9bba3a
155990,27,20.6,220,86,"2021-08-02 00:27:01",A402,e3f1f2de-bf37-4188-a163-084a2a9bba3a
156002,24,23.8,171,86,"2021-08-02 00:42:56",A404,e3f1f2de-bf37-4188-a163-084a2a9bba3a
156006,22,22.3,117,86,"2021-08-02 00:51:52",A405,e3f1f2de-bf37-4188-a163-084a2a9bba3a
