id,soil_moisture,soil_temperature,soil_electrocoductivity,battery_level,createdAt,sensor_id,owner
155166,19,22.2,117,93,"2021-08-01 06:47:01",A201,9653f952-2137-469f-a020-618fd5744ff7
155179,19,22.7,108,93,"2021-08-01 07:01:12",A202,9653f952-2137-469f-a020-618fd5744ff7
155190,19,22.3,117,93,"2021-08-01 07:17:26",A201,9653f952-2137-469f-a020-618fd5744ff7
155202,19,22.8,109,93,"2021-08-01 07:31:47",A202,9653f952-2137-469f-a020-618fd5744ff7
155214,19,22.5,117,93,"2021-08-01 07:47:50",A201,9653f952-2137-469f-a020-618fd5744ff7
155226,24,19.4,248,107,"2021-08-01 08:01:13",A203,9653f952-2137-469f-a020-618fd5744ff7
155228,19,23,108,100,"2021-08-01 08:02:21",A202,9653f952-2137-469f-a020-618fd5744ff7
155240,19,22.7,118,100,"2021-08-01 08:18:16",A201,9653f952-2137-469f-a020-618fd5744ff7
155253,19,23.2,109,100,"2021-08-01 08:32:57",A202,9653f952-2137-469f-a020-618fd5744ff7
155264,19,22.9,118,100,"2021-08-01 08:48:43",A201,9653f952-2137-469f-a020-618fd5744ff7
155277,19,23.4,109,100,"2021-08-01 09:03:35",A202,9653f952-2137-469f-a020-618fd5744ff7
155289,19,23.3,118,100,"2021-08-01 09:19:08",A201,9653f952-2137-469f-a020-618fd5744ff7
155302,19,23.7,108,100,"2021-08-01 09:34:18",A202,9653f952-2137-469f-a020-618fd5744ff7
155314,19,23.6,118,100,"2021-08-01 09:49:33",A201,9653f952-2137-469f-a020-618fd5744ff7
155327,19,24,108,100,"2021-08-01 10:04:51",A202,9653f952-2137-469f-a020-618fd5744ff7
155337,19,23.9,118,100,"2021-08-01 10:20:01",A201,9653f952-2137-469f-a020-618fd5744ff7
155350,19,24.3,108,100,"2021-08-01 10:35:29",A202,9653f952-2137-469f-a020-618fd5744ff7
155360,19,24.3,118,100,"2021-08-01 10:50:28",A201,9653f952-2137-469f-a020-618fd5744ff7
155374,19,24.6,108,100,"2021-08-01 11:06:10",A202,9653f952-2137-469f-a020-618fd5744ff7
155384,19,24.6,118,100,"2021-08-01 11:20:55",A201,9653f952-2137-469f-a020-618fd5744ff7
155406,19,24.9,119,100,"2021-08-01 11:51:23",A201,9653f952-2137-469f-a020-618fd5744ff7
155420,19,25.2,108,100,"2021-08-01 12:07:32",A202,9653f952-2137-469f-a020-618fd5744ff7
155431,19,25.2,119,100,"2021-08-01 12:21:54",A201,9653f952-2137-469f-a020-618fd5744ff7
155445,19,25.6,108,100,"2021-08-01 12:38:14",A202,9653f952-2137-469f-a020-618fd5744ff7
155456,19,25.5,119,100,"2021-08-01 12:52:23",A201,9653f952-2137-469f-a020-618fd5744ff7
155468,19,25.9,108,100,"2021-08-01 13:08:56",A202,9653f952-2137-469f-a020-618fd5744ff7
155479,19,25.7,119,100,"2021-08-01 13:22:51",A201,9653f952-2137-469f-a020-618fd5744ff7
155492,19,26.1,108,100,"2021-08-01 13:39:37",A202,9653f952-2137-469f-a020-618fd5744ff7
155503,19,25.9,119,100,"2021-08-01 13:53:19",A201,9653f952-2137-469f-a020-618fd5744ff7
155516,19,26.4,108,100,"2021-08-01 14:10:19",A202,9653f952-2137-469f-a020-618fd5744ff7
155527,19,26,119,93,"2021-08-01 14:23:52",A201,9653f952-2137-469f-a020-618fd5744ff7
155539,19,26.5,108,86,"2021-08-01 14:40:59",A202,9653f952-2137-469f-a020-618fd5744ff7
155549,19,26.1,119,86,"2021-08-01 14:54:13",A201,9653f952-2137-469f-a020-618fd5744ff7
155562,19,26.6,108,86,"2021-08-01 15:11:37",A202,9653f952-2137-469f-a020-618fd5744ff7
155571,19,26,119,86,"2021-08-01 15:24:39",A201,9653f952-2137-469f-a020-618fd5744ff7
155585,19,26.7,109,86,"2021-08-01 15:42:14",A202,9653f952-2137-469f-a020-618fd5744ff7
155595,19,26,119,86,"2021-08-01 15:55:05",A201,9653f952-2137-469f-a020-618fd5744ff7
155610,19,26.7,109,86,"2021-08-01 16:12:51",A202,9653f952-2137-469f-a020-618fd5744ff7
155620,19,25.9,119,86,"2021-08-01 16:25:30",A201,9653f952-2137-469f-a020-618fd5744ff7
155635,19,26.6,109,86,"2021-08-01 16:43:25",A202,9653f952-2137-469f-a020-618fd5744ff7
155644,19,25.7,119,86,"2021-08-01 16:55:55",A201,9653f952-2137-469f-a020-618fd5744ff7
155657,19,26.5,109,86,"2021-08-01 17:13:58",A202,9653f952-2137-469f-a020-618fd5744ff7
155667,19,25.5,118,86,"2021-08-01 17:26:19",A201,9653f952-2137-469f-a020-618fd5744ff7
155682,19,26.4,110,86,"2021-08-01 17:44:30",A202,9653f952-2137-469f-a020-618fd5744ff7
155692,19,25.4,118,86,"2021-08-01 17:56:45",A201,9653f952-2137-469f-a020-618fd5744ff7
155712,19,25.2,118,86,"2021-08-01 18:27:04",A201,9653f952-2137-469f-a020-618fd5744ff7
155731,19,25,117,86,"2021-08-01 18:57:28",A201,9653f952-2137-469f-a020-618fd5744ff7
155745,19,25.9,108,86,"2021-08-01 19:16:08",A202,9653f952-2137-469f-a020-618fd5744ff7
155755,19,24.9,118,86,"2021-08-01 19:27:52",A201,9653f952-2137-469f-a020-618fd5744ff7
155769,19,25.8,108,86,"2021-08-01 19:46:39",A202,9653f952-2137-469f-a020-618fd5744ff7
155779,19,24.7,118,86,"2021-08-01 19:58:14",A201,9653f952-2137-469f-a020-618fd5744ff7
155793,19,25.7,109,86,"2021-08-01 20:17:11",A202,9653f952-2137-469f-a020-618fd5744ff7
155816,19,25.5,109,86,"2021-08-01 20:47:43",A202,9653f952-2137-469f-a020-618fd5744ff7
155826,19,24.5,117,86,"2021-08-01 20:59:03",A201,9653f952-2137-469f-a020-618fd5744ff7
155840,19,25.4,109,86,"2021-08-01 21:18:14",A202,9653f952-2137-469f-a020-618fd5744ff7
155849,19,24.4,117,86,"2021-08-01 21:29:23",A201,9653f952-2137-469f-a020-618fd5744ff7
155864,19,25.3,109,86,"2021-08-01 21:48:45",A202,9653f952-2137-469f-a020-618fd5744ff7
155874,19,24.3,117,86,"2021-08-01 22:01:39",A201,9653f952-2137-469f-a020-618fd5744ff7
155887,19,25.1,109,86,"2021-08-01 22:19:14",A202,9653f952-2137-469f-a020-618fd5744ff7
155898,19,24.2,117,86,"2021-08-01 22:32:02",A201,9653f952-2137-469f-a020-618fd5744ff7
155910,19,25,109,86,"2021-08-01 22:49:43",A202,9653f952-2137-469f-a020-618fd5744ff7
155920,19,24.1,117,86,"2021-08-01 23:02:22",A201,9653f952-2137-469f-a020-618fd5744ff7
155933,19,24.9,109,86,"2021-08-01 23:20:12",A202,9653f952-2137-469f-a020-618fd5744ff7
155944,19,23.9,117,86,"2021-08-01 23:32:45",A201,9653f952-2137-469f-a020-618fd5744ff7
155958,19,24.8,109,86,"2021-08-01 23:50:39",A202,9653f952-2137-469f-a020-618fd5744ff7
155969,19,23.86,116,86,"2021-08-02 00:03:06",A201,9653f952-2137-469f-a020-618fd5744ff7
155982,19,24.6,108,86,"2021-08-02 00:21:06",A202,9653f952-2137-469f-a020-618fd5744ff7
155993,19,23.7,116,86,"2021-08-02 00:33:28",A201,9653f952-2137-469f-a020-618fd5744ff7
156005,19,24.5,108,86,"2021-08-02 00:51:33",A202,9653f952-2137-469f-a020-618fd5744ff7
156016,19,23.6,117,86,"2021-08-02 01:03:47",A201,9653f952-2137-469f-a020-618fd5744ff7
156029,19,24.3,109,86,"2021-08-02 01:22:00",A202,9653f952-2137-469f-a020-618fd5744ff7
156040,19,23.5,117,86,"2021-08-02 01:34:08",A201,9653f952-2137-469f-a020-618fd5744ff7
156052,19,24.2,108,86,"2021-08-02 01:52:27",A202,9653f952-2137-469f-a020-618fd5744ff7
156062,19,23.4,117,86,"2021-08-02 02:04:28",A201,9653f952-2137-469f-a020-618fd5744ff7
156076,19,24.08,108,86,"2021-08-02 02:22:54",A202,9653f952-2137-469f-a020-618fd5744ff7
156099,19,23.9,109,86,"2021-08-02 02:53:20",A202,9653f952-2137-469f-a020-618fd5744ff7
156109,19,23.2,117,86,"2021-08-02 03:05:10",A201,9653f952-2137-469f-a020-618fd5744ff7
156121,19,23.8,109,86,"2021-08-02 03:23:47",A202,9653f952-2137-469f-a020-618fd5744ff7
156131,19,23.1,115,86,"2021-08-02 03:35:31",A201,9653f952-2137-469f-a020-618fd5744ff7
156142,24,20.1,247,114,"2021-08-02 03:45:22",A203,9653f952-2137-469f-a020-618fd5744ff7
156147,19,23.7,109,86,"2021-08-02 03:54:13",A202,9653f952-2137-469f-a020-618fd5744ff7
156157,19,23,116,86,"2021-08-02 04:05:51",A201,9653f952-2137-469f-a020-618fd5744ff7
156167,24,20,248,114,"2021-08-02 04:15:36",A203,9653f952-2137-469f-a020-618fd5744ff7
156172,19,23.6,109,86,"2021-08-02 04:24:38",A202,9653f952-2137-469f-a020-618fd5744ff7
156181,19,22.9,116,86,"2021-08-02 04:36:12",A201,9653f952-2137-469f-a020-618fd5744ff7
156190,24,19.9,248,107,"2021-08-02 04:45:51",A203,9653f952-2137-469f-a020-618fd5744ff7
156195,19,23.4,109,86,"2021-08-02 04:55:04",A202,9653f952-2137-469f-a020-618fd5744ff7
156205,19,22.8,116,93,"2021-08-02 05:06:32",A201,9653f952-2137-469f-a020-618fd5744ff7
156215,24,19.9,247,107,"2021-08-02 05:16:06",A203,9653f952-2137-469f-a020-618fd5744ff7
156221,19,23.3,108,93,"2021-08-02 05:25:33",A202,9653f952-2137-469f-a020-618fd5744ff7
156230,19,22.7,116,93,"2021-08-02 05:36:54",A201,9653f952-2137-469f-a020-618fd5744ff7
156244,19,23.2,108,93,"2021-08-02 05:56:05",A202,9653f952-2137-469f-a020-618fd5744ff7
156254,19,22.6,115,93,"2021-08-02 06:07:17",A201,9653f952-2137-469f-a020-618fd5744ff7
156263,24,19.8,248,107,"2021-08-02 06:16:46",A203,9653f952-2137-469f-a020-618fd5744ff7
156268,19,23.2,108,93,"2021-08-02 06:26:39",A202,9653f952-2137-469f-a020-618fd5744ff7
156278,19,22.6,115,93,"2021-08-02 06:37:41",A201,9653f952-2137-469f-a020-618fd5744ff7
156287,24,19.8,247,107,"2021-08-02 06:47:09",A203,9653f952-2137-469f-a020-618fd5744ff7
156293,19,23.2,107,93,"2021-08-02 06:57:13",A202,9653f952-2137-469f-a020-618fd5744ff7
156309,24,19.8,247,107,"2021-08-02 07:17:32",A203,9653f952-2137-469f-a020-618fd5744ff7
156315,19,23.3,107,93,"2021-08-02 07:27:50",A202,9653f952-2137-469f-a020-618fd5744ff7
156324,19,22.8,116,100,"2021-08-02 07:38:33",A201,9653f952-2137-469f-a020-618fd5744ff7
156333,24,19.9,247,107,"2021-08-02 07:47:57",A203,9653f952-2137-469f-a020-618fd5744ff7
156339,19,23.5,107,100,"2021-08-02 07:58:28",A202,9653f952-2137-469f-a020-618fd5744ff7
156348,19,23.1,116,100,"2021-08-02 08:09:00",A201,9653f952-2137-469f-a020-618fd5744ff7
156357,24,20,246,107,"2021-08-02 08:18:22",A203,9653f952-2137-469f-a020-618fd5744ff7
156362,19,23.7,107,100,"2021-08-02 08:29:07",A202,9653f952-2137-469f-a020-618fd5744ff7
156372,19,23.4,117,100,"2021-08-02 08:39:26",A201,9653f952-2137-469f-a020-618fd5744ff7
156381,24,20.2,248,107,"2021-08-02 08:48:48",A203,9653f952-2137-469f-a020-618fd5744ff7
156388,19,24,107,93,"2021-08-02 08:59:46",A202,9653f952-2137-469f-a020-618fd5744ff7
156396,19,23.8,117,100,"2021-08-02 09:09:54",A201,9653f952-2137-469f-a020-618fd5744ff7
156405,24,20.3,245,107,"2021-08-02 09:19:17",A203,9653f952-2137-469f-a020-618fd5744ff7
156412,19,24.3,107,100,"2021-08-02 09:30:26",A202,9653f952-2137-469f-a020-618fd5744ff7
156420,19,24.2,117,100,"2021-08-02 09:40:23",A201,9653f952-2137-469f-a020-618fd5744ff7
156431,24,20.5,246,100,"2021-08-02 09:51:19",A203,9653f952-2137-469f-a020-618fd5744ff7
156436,19,24.7,107,100,"2021-08-02 10:01:07",A202,9653f952-2137-469f-a020-618fd5744ff7
156445,19,24.6,117,100,"2021-08-02 10:10:50",A201,9653f952-2137-469f-a020-618fd5744ff7
156453,24,20.7,247,107,"2021-08-02 10:21:42",A203,9653f952-2137-469f-a020-618fd5744ff7
156459,19,25,107,100,"2021-08-02 10:31:48",A202,9653f952-2137-469f-a020-618fd5744ff7
156466,19,24.9,117,100,"2021-08-02 10:41:19",A201,9653f952-2137-469f-a020-618fd5744ff7
156475,24,20.9,249,100,"2021-08-02 10:52:05",A203,9653f952-2137-469f-a020-618fd5744ff7
156482,19,25.3,106,100,"2021-08-02 11:02:30",A202,9653f952-2137-469f-a020-618fd5744ff7
156491,19,25.2,117,100,"2021-08-02 11:11:49",A201,9653f952-2137-469f-a020-618fd5744ff7
156500,24,21.1,247,100,"2021-08-02 11:22:31",A203,9653f952-2137-469f-a020-618fd5744ff7
156506,19,25.6,107,100,"2021-08-02 11:33:13",A202,9653f952-2137-469f-a020-618fd5744ff7
156514,19,25.5,118,100,"2021-08-02 11:42:18",A201,9653f952-2137-469f-a020-618fd5744ff7
156523,24,21.3,248,100,"2021-08-02 11:52:56",A203,9653f952-2137-469f-a020-618fd5744ff7
156531,19,25.9,106,100,"2021-08-02 12:03:56",A202,9653f952-2137-469f-a020-618fd5744ff7
156539,19,25.8,118,100,"2021-08-02 12:12:47",A201,9653f952-2137-469f-a020-618fd5744ff7
156548,24,21.6,244,100,"2021-08-02 12:23:21",A203,9653f952-2137-469f-a020-618fd5744ff7
156555,19,26.3,107,100,"2021-08-02 12:34:38",A202,9653f952-2137-469f-a020-618fd5744ff7
156563,19,26,118,100,"2021-08-02 12:43:16",A201,9653f952-2137-469f-a020-618fd5744ff7
156571,24,21.8,246,100,"2021-08-02 12:53:44",A203,9653f952-2137-469f-a020-618fd5744ff7
156577,19,26.5,107,100,"2021-08-02 13:05:21",A202,9653f952-2137-469f-a020-618fd5744ff7
156584,19,26.1,118,100,"2021-08-02 13:13:46",A201,9653f952-2137-469f-a020-618fd5744ff7
156592,24,21.9,248,100,"2021-08-02 13:24:08",A203,9653f952-2137-469f-a020-618fd5744ff7
156600,19,26.7,107,100,"2021-08-02 13:36:03",A202,9653f952-2137-469f-a020-618fd5744ff7
156609,19,26.2,118,100,"2021-08-02 13:44:17",A201,9653f952-2137-469f-a020-618fd5744ff7
156616,24,22,247,100,"2021-08-02 13:54:32",A203,9653f952-2137-469f-a020-618fd5744ff7
156625,19,26.9,107,100,"2021-08-02 14:06:45",A202,9653f952-2137-469f-a020-618fd5744ff7
156632,19,26.3,118,100,"2021-08-02 14:14:45",A201,9653f952-2137-469f-a020-618fd5744ff7
156640,24,22.1,248,100,"2021-08-02 14:24:57",A203,9653f952-2137-469f-a020-618fd5744ff7
156648,19,27.02,107,93,"2021-08-02 14:37:26",A202,9653f952-2137-469f-a020-618fd5744ff7
156656,19,26.3,118,93,"2021-08-02 14:45:15",A201,9653f952-2137-469f-a020-618fd5744ff7
156663,24,22.2,249,107,"2021-08-02 14:55:19",A203,9653f952-2137-469f-a020-618fd5744ff7
156673,19,27.2,107,86,"2021-08-02 15:08:06",A202,9653f952-2137-469f-a020-618fd5744ff7
156680,19,26.3,117,86,"2021-08-02 15:15:41",A201,9653f952-2137-469f-a020-618fd5744ff7
156688,24,22.2,248,107,"2021-08-02 15:25:40",A203,9653f952-2137-469f-a020-618fd5744ff7
156698,19,27.2,107,86,"2021-08-02 15:38:43",A202,9653f952-2137-469f-a020-618fd5744ff7
156702,19,26.2,118,86,"2021-08-02 15:46:08",A201,9653f952-2137-469f-a020-618fd5744ff7
156710,24,22.2,244,107,"2021-08-02 15:56:01",A203,9653f952-2137-469f-a020-618fd5744ff7
156719,19,27.2,108,86,"2021-08-02 16:09:19",A202,9653f952-2137-469f-a020-618fd5744ff7
156726,19,26.1,118,86,"2021-08-02 16:16:36",A201,9653f952-2137-469f-a020-618fd5744ff7
156734,24,22.2,245,107,"2021-08-02 16:26:19",A203,9653f952-2137-469f-a020-618fd5744ff7
156743,19,27.1,108,86,"2021-08-02 16:39:54",A202,9653f952-2137-469f-a020-618fd5744ff7
156750,19,26,117,86,"2021-08-02 16:47:00",A201,9653f952-2137-469f-a020-618fd5744ff7
156758,24,22.2,248,107,"2021-08-02 16:56:34",A203,9653f952-2137-469f-a020-618fd5744ff7
156767,19,27,108,86,"2021-08-02 17:10:27",A202,9653f952-2137-469f-a020-618fd5744ff7
156774,19,25.9,117,86,"2021-08-02 17:17:24",A201,9653f952-2137-469f-a020-618fd5744ff7
156782,24,22.1,248,107,"2021-08-02 17:26:50",A203,9653f952-2137-469f-a020-618fd5744ff7
156798,19,25.7,117,86,"2021-08-02 17:47:48",A201,9653f952-2137-469f-a020-618fd5744ff7
156803,24,22,250,107,"2021-08-02 17:57:05",A203,9653f952-2137-469f-a020-618fd5744ff7
156827,19,25.4,116,86,"2021-08-02 18:48:35",A201,9653f952-2137-469f-a020-618fd5744ff7
156835,24,21.8,250,107,"2021-08-02 18:57:33",A203,9653f952-2137-469f-a020-618fd5744ff7
156847,19,25.2,116,86,"2021-08-02 19:18:59",A201,9653f952-2137-469f-a020-618fd5744ff7
156855,24,21.7,250,107,"2021-08-02 19:27:47",A203,9653f952-2137-469f-a020-618fd5744ff7
156864,19,26.2,108,86,"2021-08-02 19:43:04",A202,9653f952-2137-469f-a020-618fd5744ff7
156869,19,25,116,86,"2021-08-02 19:49:22",A201,9653f952-2137-469f-a020-618fd5744ff7
156877,24,21.58,250,107,"2021-08-02 19:57:59",A203,9653f952-2137-469f-a020-618fd5744ff7
156886,19,26.02,108,86,"2021-08-02 20:13:34",A202,9653f952-2137-469f-a020-618fd5744ff7
156892,19,24.9,116,86,"2021-08-02 20:19:43",A201,9653f952-2137-469f-a020-618fd5744ff7
156901,24,21.4,250,107,"2021-08-02 20:28:11",A203,9653f952-2137-469f-a020-618fd5744ff7
156911,19,25.9,108,86,"2021-08-02 20:44:04",A202,9653f952-2137-469f-a020-618fd5744ff7
156917,19,24.7,115,86,"2021-08-02 20:50:07",A201,9653f952-2137-469f-a020-618fd5744ff7
156924,24,21.3,246,107,"2021-08-02 20:58:25",A203,9653f952-2137-469f-a020-618fd5744ff7
156935,19,25.7,108,86,"2021-08-02 21:14:33",A202,9653f952-2137-469f-a020-618fd5744ff7
156941,19,24.6,116,86,"2021-08-02 21:20:30",A201,9653f952-2137-469f-a020-618fd5744ff7
156949,24,21.2,246,107,"2021-08-02 21:28:39",A203,9653f952-2137-469f-a020-618fd5744ff7
156960,19,25.5,108,86,"2021-08-02 21:45:01",A202,9653f952-2137-469f-a020-618fd5744ff7
156966,19,24.5,116,86,"2021-08-02 21:50:53",A201,9653f952-2137-469f-a020-618fd5744ff7
156974,24,21.1,244,114,"2021-08-02 21:58:48",A203,9653f952-2137-469f-a020-618fd5744ff7
156986,19,25.4,108,86,"2021-08-02 22:15:29",A202,9653f952-2137-469f-a020-618fd5744ff7
156991,19,24.3,115,86,"2021-08-02 22:21:14",A201,9653f952-2137-469f-a020-618fd5744ff7
156999,24,21,247,114,"2021-08-02 22:28:59",A203,9653f952-2137-469f-a020-618fd5744ff7
157011,19,25.2,108,86,"2021-08-02 22:45:56",A202,9653f952-2137-469f-a020-618fd5744ff7
157016,19,24.2,116,86,"2021-08-02 22:51:34",A201,9653f952-2137-469f-a020-618fd5744ff7
157024,24,20.9,250,114,"2021-08-02 22:59:10",A203,9653f952-2137-469f-a020-618fd5744ff7
157036,19,25,108,86,"2021-08-02 23:16:23",A202,9653f952-2137-469f-a020-618fd5744ff7
157041,19,24.1,115,86,"2021-08-02 23:21:53",A201,9653f952-2137-469f-a020-618fd5744ff7
157049,24,20.8,251,114,"2021-08-02 23:29:18",A203,9653f952-2137-469f-a020-618fd5744ff7
157061,19,24.9,108,86,"2021-08-02 23:46:49",A202,9653f952-2137-469f-a020-618fd5744ff7
157064,19,23.9,115,86,"2021-08-02 23:52:15",A201,9653f952-2137-469f-a020-618fd5744ff7
157071,24,20.7,251,114,"2021-08-02 23:59:29",A203,9653f952-2137-469f-a020-618fd5744ff7
157083,19,24.7,108,86,"2021-08-03 00:17:15",A202,9653f952-2137-469f-a020-618fd5744ff7
157087,19,23.8,115,86,"2021-08-03 00:22:35",A201,9653f952-2137-469f-a020-618fd5744ff7
157095,24,20.6,251,114,"2021-08-03 00:29:37",A203,9653f952-2137-469f-a020-618fd5744ff7
157107,19,24.5,106,86,"2021-08-03 00:47:40",A202,9653f952-2137-469f-a020-618fd5744ff7
157111,19,23.7,115,86,"2021-08-03 00:52:56",A201,9653f952-2137-469f-a020-618fd5744ff7
157119,24,20.5,252,114,"2021-08-03 00:59:47",A203,9653f952-2137-469f-a020-618fd5744ff7
157131,19,24.4,107,86,"2021-08-03 01:18:06",A202,9653f952-2137-469f-a020-618fd5744ff7
157134,19,23.5,115,86,"2021-08-03 01:23:15",A201,9653f952-2137-469f-a020-618fd5744ff7
157141,24,20.5,250,114,"2021-08-03 01:29:54",A203,9653f952-2137-469f-a020-618fd5744ff7
157154,19,24.2,108,86,"2021-08-03 01:48:31",A202,9653f952-2137-469f-a020-618fd5744ff7
157157,19,23.4,115,86,"2021-08-03 01:53:36",A201,9653f952-2137-469f-a020-618fd5744ff7
157165,24,20.4,250,114,"2021-08-03 02:00:04",A203,9653f952-2137-469f-a020-618fd5744ff7
157179,19,24.1,108,86,"2021-08-03 02:18:56",A202,9653f952-2137-469f-a020-618fd5744ff7
157182,19,23.3,115,86,"2021-08-03 02:23:56",A201,9653f952-2137-469f-a020-618fd5744ff7
157190,24,20.3,249,114,"2021-08-03 02:30:12",A203,9653f952-2137-469f-a020-618fd5744ff7
157204,19,23.9,107,86,"2021-08-03 02:49:19",A202,9653f952-2137-469f-a020-618fd5744ff7
157206,19,23.2,114,86,"2021-08-03 02:54:15",A201,9653f952-2137-469f-a020-618fd5744ff7
157214,24,20.2,247,114,"2021-08-03 03:00:18",A203,9653f952-2137-469f-a020-618fd5744ff7
157226,19,23.74,108,86,"2021-08-03 03:19:42",A202,9653f952-2137-469f-a020-618fd5744ff7
157229,19,23.06,114,86,"2021-08-03 03:24:34",A201,9653f952-2137-469f-a020-618fd5744ff7
157237,24,20.1,248,114,"2021-08-03 03:30:25",A203,9653f952-2137-469f-a020-618fd5744ff7
157251,19,23.6,107,86,"2021-08-03 03:51:04",A202,9653f952-2137-469f-a020-618fd5744ff7
157261,24,20,249,114,"2021-08-03 04:00:34",A203,9653f952-2137-469f-a020-618fd5744ff7
157275,19,23.4,106,86,"2021-08-03 04:21:29",A202,9653f952-2137-469f-a020-618fd5744ff7
157278,19,22.8,114,86,"2021-08-03 04:25:12",A201,9653f952-2137-469f-a020-618fd5744ff7
157285,24,19.9,248,114,"2021-08-03 04:30:40",A203,9653f952-2137-469f-a020-618fd5744ff7
157297,19,23.3,107,86,"2021-08-03 04:51:54",A202,9653f952-2137-469f-a020-618fd5744ff7
157300,19,22.7,114,93,"2021-08-03 04:55:33",A201,9653f952-2137-469f-a020-618fd5744ff7
157308,24,19.8,249,107,"2021-08-03 05:00:50",A203,9653f952-2137-469f-a020-618fd5744ff7
157322,19,23.1,106,93,"2021-08-03 05:22:21",A202,9653f952-2137-469f-a020-618fd5744ff7
157324,19,22.6,114,93,"2021-08-03 05:25:53",A201,9653f952-2137-469f-a020-618fd5744ff7
157332,24,19.7,249,107,"2021-08-03 05:30:59",A203,9653f952-2137-469f-a020-618fd5744ff7
157345,19,23,105,93,"2021-08-03 05:52:50",A202,9653f952-2137-469f-a020-618fd5744ff7
