id,soil_moisture,soil_temperature,soil_electrocoductivity,battery_level,createdAt,sensor_id,owner
155604,30,21.6,169,100,"2021-08-01 16:03:06",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155623,16,24.6,32,86,"2021-08-01 16:30:19",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155629,30,21.6,169,100,"2021-08-01 16:33:32",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155647,16,24.5,32,86,"2021-08-01 17:00:40",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155653,30,21.5,170,93,"2021-08-01 17:03:54",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155670,16,24.4,32,86,"2021-08-01 17:31:00",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155676,30,21.5,169,93,"2021-08-01 17:34:16",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155696,16,24.3,32,86,"2021-08-01 18:01:18",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155715,16,24.1,32,86,"2021-08-01 18:31:36",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155721,30,21.3,169,86,"2021-08-01 18:35:03",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155733,18,24,32,86,"2021-08-01 19:01:53",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155739,30,21.2,169,72,"2021-08-01 19:05:24",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155758,18,23.8,32,86,"2021-08-01 19:32:10",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155764,30,21.1,168,58,"2021-08-01 19:35:46",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155782,18,23.7,32,86,"2021-08-01 20:02:28",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155787,30,21,168,65,"2021-08-01 20:06:14",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155805,18,23.6,32,86,"2021-08-01 20:32:48",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155829,18,23.4,32,86,"2021-08-01 21:03:06",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155835,30,20.8,168,50,"2021-08-01 21:06:53",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155852,18,23.3,32,86,"2021-08-01 21:33:24",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155858,30,20.8,168,36,"2021-08-01 21:37:16",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155875,18,23.2,32,86,"2021-08-01 22:03:42",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155882,30,20.7,167,8,"2021-08-01 22:07:39",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155905,30,20.6,167,8,"2021-08-01 22:37:59",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155921,18,22.9,33,86,"2021-08-01 23:04:15",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155927,30,20.5,167,8,"2021-08-01 23:08:19",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155945,18,22.8,32,86,"2021-08-01 23:34:31",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155952,30,20.4,166,8,"2021-08-01 23:38:38",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155970,18,22.6,33,86,"2021-08-02 00:04:46",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155976,30,20.4,166,8,"2021-08-02 00:08:58",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
155994,18,22.5,33,86,"2021-08-02 00:35:03",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156000,30,20.3,167,8,"2021-08-02 00:39:18",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156017,18,22.4,32,86,"2021-08-02 01:05:18",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156023,30,20.2,165,8,"2021-08-02 01:09:38",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156041,18,22.2,33,86,"2021-08-02 01:35:34",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156063,18,22.1,33,86,"2021-08-02 02:05:50",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156070,29,20,165,8,"2021-08-02 02:10:17",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156087,18,22,33,86,"2021-08-02 02:36:05",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156094,29,19.9,165,8,"2021-08-02 02:40:38",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156110,18,21.9,33,86,"2021-08-02 03:06:20",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156132,18,21.8,32,86,"2021-08-02 03:36:37",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156139,30,19.7,165,0,"2021-08-02 03:41:17",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156158,18,21.7,32,86,"2021-08-02 04:06:51",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156165,29,19.6,165,0,"2021-08-02 04:11:35",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156182,18,21.6,33,86,"2021-08-02 04:37:07",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156206,18,21.4,32,86,"2021-08-02 05:07:22",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156213,30,19.5,165,8,"2021-08-02 05:12:14",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156231,18,21.4,32,86,"2021-08-02 05:37:40",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156238,29,19.4,164,15,"2021-08-02 05:42:35",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156255,18,21.3,33,86,"2021-08-02 06:08:00",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156279,18,21.4,33,86,"2021-08-02 06:38:21",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156303,18,21.4,32,86,"2021-08-02 07:08:41",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156325,18,21.5,33,86,"2021-08-02 07:39:06",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156349,17,21.7,32,86,"2021-08-02 08:09:28",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156373,17,21.8,32,86,"2021-08-02 08:39:51",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156397,17,22,33,86,"2021-08-02 09:10:16",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156421,17,22.2,32,86,"2021-08-02 09:40:40",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156446,17,22.4,33,86,"2021-08-02 10:11:05",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156467,17,22.6,32,86,"2021-08-02 10:41:30",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156492,17,22.88,33,86,"2021-08-02 11:11:55",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156515,17,23.1,33,86,"2021-08-02 11:42:22",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156540,17,23.3,33,86,"2021-08-02 12:12:50",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156562,17,23.5,33,86,"2021-08-02 12:43:15",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156583,17,23.6,33,86,"2021-08-02 13:13:41",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156608,17,23.7,33,86,"2021-08-02 13:44:08",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156631,17,23.8,33,86,"2021-08-02 14:14:33",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156655,17,23.8,33,86,"2021-08-02 14:45:00",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156679,17,23.9,33,86,"2021-08-02 15:15:23",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156724,17,23.9,32,86,"2021-08-02 16:16:07",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156748,17,23.9,33,86,"2021-08-02 16:46:28",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156772,17,23.8,33,86,"2021-08-02 17:16:47",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156796,17,23.8,33,86,"2021-08-02 17:47:08",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156812,17,23.8,33,86,"2021-08-02 18:17:27",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156826,17,23.7,33,86,"2021-08-02 18:47:45",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156846,17,23.6,33,86,"2021-08-02 19:18:03",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156868,17,23.6,33,86,"2021-08-02 19:48:21",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156891,17,23.5,33,86,"2021-08-02 20:18:40",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156915,17,23.4,33,86,"2021-08-02 20:48:58",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156939,17,23.3,33,86,"2021-08-02 21:19:15",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156964,17,23.3,33,86,"2021-08-02 21:49:36",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
156989,17,23.2,33,86,"2021-08-02 22:19:48",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157013,17,23.1,32,86,"2021-08-02 22:50:06",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157038,17,23,33,86,"2021-08-02 23:20:20",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157062,17,22.9,33,86,"2021-08-02 23:50:35",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157084,17,22.8,33,86,"2021-08-03 00:20:51",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157108,17,22.8,33,86,"2021-08-03 00:51:06",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157132,17,22.7,33,86,"2021-08-03 01:21:22",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157155,17,22.6,33,86,"2021-08-03 01:51:36",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157180,17,22.5,33,86,"2021-08-03 02:21:50",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157205,17,22.4,33,86,"2021-08-03 02:52:05",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157227,17,22.3,33,86,"2021-08-03 03:22:19",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157252,17,22.3,33,86,"2021-08-03 03:52:34",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157276,17,22.2,33,86,"2021-08-03 04:22:47",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157298,17,22.1,33,86,"2021-08-03 04:53:02",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157323,17,22,33,86,"2021-08-03 05:23:22",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157346,17,22,33,86,"2021-08-03 05:53:35",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157371,17,21.9,33,86,"2021-08-03 06:23:51",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157394,17,21.8,33,86,"2021-08-03 06:54:14",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157419,17,21.7,33,86,"2021-08-03 07:24:28",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157444,17,21.7,33,86,"2021-08-03 07:54:49",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157469,17,21.7,33,86,"2021-08-03 08:25:12",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157496,17,21.7,33,86,"2021-08-03 08:55:36",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157523,17,21.7,33,86,"2021-08-03 09:26:03",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157551,17,21.7,33,86,"2021-08-03 09:56:29",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157581,17,21.8,33,86,"2021-08-03 10:26:52",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157608,17,22,33,86,"2021-08-03 10:57:21",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157635,17,22.1,33,86,"2021-08-03 11:27:47",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157664,17,22.3,33,86,"2021-08-03 11:58:13",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157691,17,22.42,33,86,"2021-08-03 12:28:43",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157719,17,22.6,33,86,"2021-08-03 12:59:11",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157745,17,22.8,33,86,"2021-08-03 13:29:37",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157772,17,22.9,33,86,"2021-08-03 14:00:03",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157798,17,23.1,33,86,"2021-08-03 14:30:27",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157824,17,23.2,33,86,"2021-08-03 15:00:51",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157851,17,23.3,33,86,"2021-08-03 15:31:16",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157878,17,23.4,33,86,"2021-08-03 16:01:42",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157905,17,23.5,33,86,"2021-08-03 16:32:02",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157930,17,23.5,33,86,"2021-08-03 17:02:23",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157981,17,23.6,33,86,"2021-08-03 18:06:57",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
157997,17,23.6,33,86,"2021-08-03 18:37:20",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158014,17,23.54,33,86,"2021-08-03 19:07:42",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158020,30,21.8,191,8,"2021-08-03 19:11:56",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158040,17,23.5,33,86,"2021-08-03 19:38:05",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158046,30,21.7,189,8,"2021-08-03 19:42:11",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158069,17,23.5,33,86,"2021-08-03 20:08:28",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158075,30,21.6,184,8,"2021-08-03 20:12:27",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158103,30,21.5,182,8,"2021-08-03 20:42:41",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158127,17,23.4,33,86,"2021-08-03 21:09:12",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158132,30,21.4,178,8,"2021-08-03 21:12:56",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158154,17,23.4,33,86,"2021-08-03 21:39:35",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158182,17,23.3,33,86,"2021-08-03 22:09:56",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158209,17,23.3,33,86,"2021-08-03 22:40:16",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158213,30,21.1,179,8,"2021-08-03 22:43:38",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158238,17,23.2,33,86,"2021-08-03 23:10:36",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158242,30,21,178,8,"2021-08-03 23:13:51",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158267,17,23.2,33,86,"2021-08-03 23:40:54",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158272,30,20.9,176,8,"2021-08-03 23:44:03",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158305,17,23.1,33,86,"2021-08-04 00:11:14",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158309,30,20.8,177,8,"2021-08-04 00:14:17",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158332,17,23.1,33,86,"2021-08-04 00:41:34",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158337,30,20.7,178,8,"2021-08-04 00:44:29",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158360,17,23,33,86,"2021-08-04 01:11:52",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158365,30,20.6,177,0,"2021-08-04 01:14:42",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158388,17,23,33,86,"2021-08-04 01:42:10",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158393,30,20.5,176,8,"2021-08-04 01:44:54",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158414,17,22.9,33,86,"2021-08-04 02:12:31",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158419,30,20.3,177,8,"2021-08-04 02:15:07",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158441,17,22.8,33,86,"2021-08-04 02:42:52",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158465,17,22.8,33,86,"2021-08-04 03:13:10",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158469,30,20.2,177,0,"2021-08-04 03:15:33",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158494,17,22.7,33,86,"2021-08-04 03:43:29",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158498,30,20.1,173,0,"2021-08-04 03:45:46",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158521,17,22.6,33,86,"2021-08-04 04:13:49",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158525,30,20.1,173,8,"2021-08-04 04:16:01",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158551,17,22.6,33,86,"2021-08-04 04:44:10",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158554,30,20,177,8,"2021-08-04 04:46:11",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158580,17,22.5,33,86,"2021-08-04 05:14:29",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158583,30,20,177,8,"2021-08-04 05:16:26",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158605,17,22.48,33,86,"2021-08-04 05:44:51",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158607,30,19.9,176,15,"2021-08-04 05:46:41",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158633,17,22.4,33,86,"2021-08-04 06:15:14",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158660,17,22.4,33,86,"2021-08-04 06:45:40",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158661,30,19.9,176,43,"2021-08-04 06:47:16",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158688,17,22.3,33,86,"2021-08-04 07:16:07",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158715,17,22.3,33,86,"2021-08-04 07:46:34",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158716,29,20.12,176,72,"2021-08-04 07:47:55",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158744,17,22.3,33,86,"2021-08-04 08:17:03",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158745,29,20.3,173,86,"2021-08-04 08:18:16",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158773,17,22.4,33,86,"2021-08-04 08:47:31",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158774,29,20.6,172,93,"2021-08-04 08:48:36",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158802,17,22.5,33,86,"2021-08-04 09:18:00",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158803,29,20.9,174,93,"2021-08-04 09:18:58",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158804,18,23.2,35,86,"2021-08-04 09:20:11",A302,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158830,17,22.6,33,86,"2021-08-04 09:48:30",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158831,29,21.3,174,93,"2021-08-04 09:49:19",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158832,18,23.4,35,93,"2021-08-04 09:50:45",A302,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158860,17,22.7,33,86,"2021-08-04 10:19:01",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158861,29,21.6,174,93,"2021-08-04 10:19:41",A303,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158862,18,23.6,35,93,"2021-08-04 10:21:09",A302,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
158888,17,22.9,33,86,"2021-08-04 10:49:32",A301,6f6db310-75e6-4dc3-b490-31f70dfa2fc7
