id,soil_moisture,soil_temperature,soil_electrocoductivity,battery_level,createdAt,sensor_id,owner
156617,13,29.1,62,93,2021-08-02 13:56:07,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156641,13,29.1,62,93,2021-08-02 14:26:45,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156664,12,29.2,63,86,2021-08-02 14:57:18,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156689,13,29.1,63,86,2021-08-02 15:27:53,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156735,12,28.8,63,86,2021-08-02 16:28:55,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156760,12,28.6,63,86,2021-08-02 16:59:23,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156784,12,28.3,62,86,2021-08-02 17:29:52,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156804,12,28.1,63,86,2021-08-02 18:00:20,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156837,12,27.6,63,86,2021-08-02 19:01:14,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156857,12,27.3,62,86,2021-08-02 19:31:41,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156878,12,27.1,63,86,2021-08-02 20:02:11,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156903,12,26.9,62,86,2021-08-02 20:32:33,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156927,12,26.7,63,86,2021-08-02 21:02:57,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156952,12,26.5,63,86,2021-08-02 21:33:23,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
156978,12,26.3,63,86,2021-08-02 22:03:47,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157003,12,26.1,63,86,2021-08-02 22:34:11,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157028,12,25.9,63,86,2021-08-02 23:04:33,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157052,12,25.7,62,86,2021-08-02 23:34:56,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157075,12,25.5,62,86,2021-08-03 00:05:18,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157099,12,25.4,62,86,2021-08-03 00:35:40,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157122,12,25.2,62,86,2021-08-03 01:06:02,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157170,12,24.9,62,86,2021-08-03 02:06:45,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157195,12,24.7,62,86,2021-08-03 02:37:07,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157218,12,24.6,62,86,2021-08-03 03:07:26,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157242,12,24.4,62,86,2021-08-03 03:37:47,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157266,12,24.3,62,86,2021-08-03 04:08:07,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157289,12,24.1,62,86,2021-08-03 04:38:27,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157313,12,23.9,62,86,2021-08-03 05:08:52,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157361,12,23.8,61,86,2021-08-03 06:09:37,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157384,12,23.8,61,86,2021-08-03 06:40:03,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157407,12,23.9,61,93,2021-08-03 07:10:32,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157432,12,24.1,61,93,2021-08-03 07:41:03,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157458,12,24.3,61,93,2021-08-03 08:11:34,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157485,12,24.8,61,93,2021-08-03 08:42:08,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157513,12,25.4,61,100,2021-08-03 09:12:43,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157540,12,26.0,61,100,2021-08-03 09:43:19,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157569,13,26.6,61,93,2021-08-03 10:13:56,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157597,12,27.2,61,93,2021-08-03 10:44:34,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157624,13,27.7,61,100,2021-08-03 11:15:11,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157654,12,28.2,61,93,2021-08-03 11:45:49,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157681,13,28.5,62,100,2021-08-03 12:16:27,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157709,12,28.9,61,93,2021-08-03 12:47:06,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157737,12,29.1,62,93,2021-08-03 13:17:45,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157765,12,29.3,62,93,2021-08-03 13:48:23,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157791,12,29.3,62,93,2021-08-03 14:18:55,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157817,12,29.3,62,86,2021-08-03 14:49:36,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157844,12,29.2,62,86,2021-08-03 15:20:04,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157871,12,29.1,62,86,2021-08-03 15:50:37,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157898,12,28.9,62,86,2021-08-03 16:21:10,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157923,12,28.7,62,86,2021-08-03 16:51:42,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157951,12,28.5,62,86,2021-08-03 17:22:10,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157972,12,28.3,62,86,2021-08-03 17:52:39,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
157988,12,28.0,62,86,2021-08-03 18:23:07,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158006,12,27.8,61,86,2021-08-03 18:53:38,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158030,12,27.6,62,86,2021-08-03 19:24:05,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158059,12,27.4,61,86,2021-08-03 19:54:33,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158088,12,27.3,62,86,2021-08-03 20:25:02,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158116,12,27.1,62,86,2021-08-03 20:55:29,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158144,12,26.9,62,86,2021-08-03 21:25:56,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158172,12,26.8,62,86,2021-08-03 21:56:24,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158199,12,26.6,63,86,2021-08-03 22:26:47,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158228,12,26.4,62,86,2021-08-03 22:57:14,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158258,12,26.3,62,86,2021-08-03 23:27:37,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158287,12,26.1,62,86,2021-08-03 23:58:00,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158324,12,25.9,62,86,2021-08-04 00:28:26,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158352,12,25.7,62,86,2021-08-04 00:58:51,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158380,12,25.5,62,86,2021-08-04 01:29:11,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158407,12,25.4,62,86,2021-08-04 01:59:35,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158434,12,25.2,62,86,2021-08-04 02:29:59,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158458,12,25.1,62,86,2021-08-04 03:00:23,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158487,12,25.0,62,86,2021-08-04 03:30:48,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158514,12,25.0,62,86,2021-08-04 04:01:11,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158543,12,24.9,62,86,2021-08-04 04:31:36,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158572,12,24.8,61,86,2021-08-04 05:02:00,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158598,12,24.8,61,93,2021-08-04 05:33:23,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158626,12,24.7,61,93,2021-08-04 06:03:48,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158653,12,24.8,61,93,2021-08-04 06:34:17,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158681,12,25.0,61,93,2021-08-04 07:04:45,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158708,12,25.3,61,93,2021-08-04 07:35:17,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158737,12,25.7,61,93,2021-08-04 08:05:50,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158766,12,26.2,61,93,2021-08-04 08:36:22,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158795,12,26.7,61,100,2021-08-04 09:06:53,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158823,12,27.3,61,93,2021-08-04 09:37:27,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158842,1,33.74,0,114,2021-08-04 09:54:18,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158853,12,27.8,61,93,2021-08-04 10:08:02,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158879,14,27.4,15,114,2021-08-04 10:30:53,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158882,12,28.2,61,93,2021-08-04 10:38:39,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158901,14,27.8,15,114,2021-08-04 10:56:23,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158911,12,28.7,60,100,2021-08-04 11:09:11,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158933,14,28.3,15,121,2021-08-04 11:28:57,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158940,12,29.1,60,100,2021-08-04 11:39:47,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158962,14,28.7,15,121,2021-08-04 11:59:23,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158971,12,29.4,61,100,2021-08-04 12:10:23,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
158992,14,29.1,15,121,2021-08-04 12:29:49,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159001,12,29.7,61,100,2021-08-04 12:40:58,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159020,14,29.5,15,121,2021-08-04 13:00:15,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159030,12,30.0,62,100,2021-08-04 13:11:37,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159049,14,29.9,15,121,2021-08-04 13:30:41,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159058,12,30.3,62,100,2021-08-04 13:42:13,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159077,14,30.1,15,121,2021-08-04 14:01:07,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159087,12,30.5,62,93,2021-08-04 14:12:49,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159106,14,30.3,15,121,2021-08-04 14:31:31,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159117,12,30.6,62,93,2021-08-04 14:43:27,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159134,14,30.4,15,114,2021-08-04 15:01:56,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159144,12,30.6,63,86,2021-08-04 15:13:58,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159162,14,30.4,15,114,2021-08-04 15:32:17,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159172,12,30.5,62,86,2021-08-04 15:44:26,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159190,14,30.3,15,114,2021-08-04 16:02:38,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159201,12,30.3,62,86,2021-08-04 16:14:55,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159219,14,30.1,16,114,2021-08-04 16:32:58,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159230,12,30.0,63,86,2021-08-04 16:45:22,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159249,14,29.9,15,114,2021-08-04 17:03:27,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159259,12,29.7,63,86,2021-08-04 17:15:49,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159277,14,29.6,15,114,2021-08-04 17:33:35,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159286,12,29.5,63,86,2021-08-04 17:46:16,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159298,14,29.4,15,114,2021-08-04 18:03:54,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159305,12,29.2,62,86,2021-08-04 18:16:40,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159319,12,29.0,62,86,2021-08-04 18:47:03,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159338,12,28.7,62,86,2021-08-04 19:17:28,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159356,14,28.6,15,114,2021-08-04 19:34:43,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159366,12,28.5,62,86,2021-08-04 19:47:51,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159384,14,28.4,15,114,2021-08-04 20:05:00,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159394,12,28.3,62,86,2021-08-04 20:18:15,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159413,14,28.2,15,114,2021-08-04 20:35:16,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159421,12,28.1,61,86,2021-08-04 20:48:37,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159440,14,28.0,15,114,2021-08-04 21:05:33,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159451,12,27.9,61,86,2021-08-04 21:19:01,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159469,14,27.8,15,114,2021-08-04 21:35:49,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159479,12,27.7,62,86,2021-08-04 21:49:25,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159497,14,27.6,15,114,2021-08-04 22:06:05,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159508,12,27.5,62,86,2021-08-04 22:19:46,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159526,14,27.4,15,114,2021-08-04 22:36:21,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159535,12,27.4,62,86,2021-08-04 22:50:09,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159554,14,27.3,15,114,2021-08-04 23:06:37,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159564,12,27.3,62,86,2021-08-04 23:20:31,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159583,14,27.1,15,114,2021-08-04 23:36:52,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159594,12,27.1,62,86,2021-08-04 23:50:54,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159613,14,27.0,15,114,2021-08-05 00:07:08,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159624,12,27.0,62,86,2021-08-05 00:21:18,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159643,14,26.8,15,114,2021-08-05 00:37:24,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159654,12,26.8,62,86,2021-08-05 00:51:40,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159674,14,26.7,15,114,2021-08-05 01:07:39,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159684,12,26.7,62,86,2021-08-05 01:22:02,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159703,14,26.5,15,114,2021-08-05 01:37:55,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159714,12,26.6,62,86,2021-08-05 01:52:24,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159733,14,26.4,15,114,2021-08-05 02:08:10,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159743,12,26.4,62,86,2021-08-05 02:22:46,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159760,14,26.3,15,114,2021-08-05 02:38:25,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159772,12,26.3,62,86,2021-08-05 02:53:08,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159790,14,26.18,15,114,2021-08-05 03:08:41,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159801,12,26.2,62,86,2021-08-05 03:23:28,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159820,14,26.0,15,114,2021-08-05 03:38:54,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159832,12,26.1,61,86,2021-08-05 03:53:50,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159850,14,25.9,15,114,2021-08-05 04:09:09,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159861,12,26.0,62,86,2021-08-05 04:24:13,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159878,14,25.8,15,114,2021-08-05 04:39:24,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159890,12,25.9,62,86,2021-08-05 04:54:32,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159909,14,25.7,15,114,2021-08-05 05:09:38,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159921,12,25.8,61,86,2021-08-05 05:24:56,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159939,14,25.6,15,114,2021-08-05 05:39:55,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159950,12,25.7,61,93,2021-08-05 05:55:19,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159969,14,25.5,15,114,2021-08-05 06:10:13,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159980,12,25.7,61,93,2021-08-05 06:25:47,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
159999,14,25.5,15,114,2021-08-05 06:40:34,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
160010,12,25.9,61,93,2021-08-05 06:56:17,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
160029,14,25.6,15,114,2021-08-05 07:10:58,A101,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
160039,12,26.1,61,93,2021-08-05 07:26:45,A102,7cc37d5f-5e01-419f-ae7b-5ff272cb199f
